executionOrder,submissionId,type,relativeExecutionTime,Depth,statement
5,1000,SELECT,0.5,1,SELECT MAX(Score)
1,1000,FROM,0.5,1,FROM Enrollments
3,1000,GROUP BY,0.5,1,GROUP BY CRN
5,1000,SELECT,0.5,1,SELECT Score
1,1000,FROM,0.5,1,FROM Enrollments
5,1000,SELECT,0.5,1,SELECT Score
1,1000,FROM,0.5,1,FROM Enrollments
5,1001,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1001,FROM,0.5,1,FROM <subquery_0> t1
6,1001,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
5,1001,SELECT,0.5,1,SELECT MAX(Score)
1,1001,FROM,0.5,1,FROM Enrollments
3,1001,GROUP BY,0.5,1,GROUP BY CRN
5,1001,SELECT,0.5,1,SELECT Score
1,1001,FROM,0.5,1,FROM Enrollments
5,1001,SELECT,0.5,1,SELECT Score
1,1001,FROM,0.5,1,FROM Enrollments
5,1002,SELECT,0.5,1,"SELECT NetId,
       Score"
1,1002,FROM,0.5,1,FROM <subquery_0> t1
6,1002,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
5,1002,SELECT,0.5,1,SELECT MAX(Score)
1,1002,FROM,0.5,1,FROM Enrollments
3,1002,GROUP BY,0.5,1,GROUP BY CRN
5,1002,SELECT,0.5,1,SELECT Score
1,1002,FROM,0.5,1,FROM Enrollments
5,1002,SELECT,0.5,1,SELECT Score
1,1002,FROM,0.5,1,FROM Enrollments
5,1003,SELECT,0.5,1,"SELECT NetId,
       Score"
1,1003,FROM,0.5,1,FROM <subquery_0> t1 Enrollments
6,1003,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
5,1003,SELECT,0.5,1,SELECT MAX(Score)
1,1003,FROM,0.5,1,FROM Enrollments
3,1003,GROUP BY,0.5,1,GROUP BY CRN
5,1003,SELECT,0.5,1,SELECT Score
1,1003,FROM,0.5,1,FROM Enrollments
5,1003,SELECT,0.5,1,SELECT Score
1,1003,FROM,0.5,1,FROM Enrollments
5,1004,SELECT,0.5,1,"SELECT e.NetId,
       DISTINCT ON Score"
1,1004,FROM,0.5,1,FROM Enrollments e
6,1004,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
2,1004,WHERE,0.5,1,"WHERE Score = <subquery_0>
"
5,1004,SELECT,0.5,1,SELECT MAX(Score)
1,1004,FROM,0.5,1,FROM Enrollments
3,1004,GROUP BY,0.5,1,GROUP BY CRN
5,1004,SELECT,0.5,1,SELECT Score
1,1004,FROM,0.5,1,FROM Enrollments
5,1004,SELECT,0.5,1,SELECT Score
1,1004,FROM,0.5,1,FROM Enrollments
5,1005,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1005,FROM,0.5,1,FROM Enrollments e
6,1005,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
2,1005,WHERE,0.5,1,"WHERE Score = <subquery_0>
"
5,1005,SELECT,0.5,1,SELECT DISTINCT ON MAX(Score)
1,1005,FROM,0.5,1,FROM Enrollments
3,1005,GROUP BY,0.5,1,GROUP BY CRN
5,1005,SELECT,0.5,1,SELECT Score
1,1005,FROM,0.5,1,FROM Enrollments
5,1005,SELECT,0.5,1,SELECT Score
1,1005,FROM,0.5,1,FROM Enrollments
5,1006,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1006,FROM,0.5,1,FROM Enrollments e
6,1006,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
2,1006,WHERE,0.5,1,"WHERE Score = <subquery_0>
"
5,1006,SELECT,0.5,1,SELECT DISTINCT MAX(Score)
1,1006,FROM,0.5,1,FROM Enrollments
3,1006,GROUP BY,0.5,1,GROUP BY CRN
5,1006,SELECT,0.5,1,SELECT Score
1,1006,FROM,0.5,1,FROM Enrollments
5,1006,SELECT,0.5,1,SELECT Score
1,1006,FROM,0.5,1,FROM Enrollments
5,1007,SELECT,0.5,1,"SELECT e.NetId,
       maxScoreOR minScore"
1,1007,FROM,0.5,1,FROM Enrollments e
3,1007,GROUP BY,0.5,1,GROUP BY CRN
6,1007,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_0>OR Score <= ALL<subquery_1>"
5,1007,SELECT,0.5,1,SELECT Score
1,1007,FROM,0.5,1,FROM Enrollments
5,1007,SELECT,0.5,1,SELECT Score
1,1007,FROM,0.5,1,FROM Enrollments
5,1008,SELECT,0.5,1,"SELECT e.NetId,
       maxScore"
1,1008,FROM,0.5,1,FROM Enrollments e
3,1008,GROUP BY,0.5,1,GROUP BY CRN
6,1008,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_0>OR Score <= ALL<subquery_1>"
5,1008,SELECT,0.5,1,SELECT Score
1,1008,FROM,0.5,1,FROM Enrollments
5,1008,SELECT,0.5,1,SELECT Score
1,1008,FROM,0.5,1,FROM Enrollments
5,1009,SELECT,0.5,1,"SELECT e.NetId,
       maxScore"
1,1009,FROM,0.5,1,FROM Enrollments e
3,1009,GROUP BY,0.5,1,GROUP BY e.CRN
6,1009,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_0>OR Score <= ALL<subquery_1>"
5,1009,SELECT,0.5,1,SELECT Score
1,1009,FROM,0.5,1,FROM Enrollments
5,1009,SELECT,0.5,1,SELECT Score
1,1009,FROM,0.5,1,FROM Enrollments
5,1010,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1010,FROM,0.5,1,FROM Enrollments e
6,1010,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_2>OR Score <= ALL<subquery_3>"
2,1010,WHERE,0.5,1,"WHERE Score >=ALL<subquery_0>
  OR Score >=ALL<subquery_1>
"
5,1010,SELECT,0.5,1,SELECT Score
1,1010,FROM,0.5,1,FROM StudentsNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN=c.CRN
2,1010,WHERE,0.5,1,WHERE Department = 'STAT'
5,1010,SELECT,0.5,1,SELECT Score
1,1010,FROM,0.5,1,FROM Enrollments eJOIN Courses c ON e.CRN=c.CRN
2,1010,WHERE,0.5,1,WHERE Department = 'STAT'
5,1010,SELECT,0.5,1,SELECT Score
1,1010,FROM,0.5,1,FROM Enrollments
5,1010,SELECT,0.5,1,SELECT Score
1,1010,FROM,0.5,1,FROM Enrollments
5,1011,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1011,FROM,0.5,1,FROM Enrollments e
6,1011,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_2>OR Score <= ALL<subquery_3>"
2,1011,WHERE,0.5,1,"WHERE Score >=ALL<subquery_0>
  OR Score >=ALL<subquery_1>
"
5,1011,SELECT,0.5,1,SELECT Score
1,1011,FROM,0.5,1,FROM Enrollments eINNER JOIN Courses c ON e.CRN=c.CRN
2,1011,WHERE,0.5,1,WHERE Department = 'STAT'
5,1011,SELECT,0.5,1,SELECT Score
1,1011,FROM,0.5,1,FROM Enrollments eINNER JOIN Courses c ON e.CRN=c.CRN
2,1011,WHERE,0.5,1,WHERE Department = 'STAT'
5,1011,SELECT,0.5,1,SELECT Score
1,1011,FROM,0.5,1,FROM Enrollments
5,1011,SELECT,0.5,1,SELECT Score
1,1011,FROM,0.5,1,FROM Enrollments
5,1012,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1012,FROM,0.5,1,FROM Enrollments e
6,1012,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
2,1012,WHERE,0.5,1,"WHERE Score >=ALL<subquery_0>
"
5,1012,SELECT,0.5,1,SELECT Score
1,1012,FROM,0.5,1,FROM Enrollments
5,1012,SELECT,0.5,1,SELECT Score
1,1012,FROM,0.5,1,FROM Enrollments
5,1012,SELECT,0.5,1,SELECT Score
1,1012,FROM,0.5,1,FROM Enrollments
5,1013,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1013,FROM,0.5,1,FROM StudentsNATURAL JOIN Enrollments e
6,1013,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_3>OR Score <= ALL<subquery_4>"
2,1013,WHERE,0.5,1,"WHERE NOTScore >= ALL<subquery_0>
  OR Score <= ALL<subquery_1>
  AND e.CRN IN<subquery_2>
"
5,1013,SELECT,0.5,1,SELECT Score
1,1013,FROM,0.5,1,FROM Enrollments
5,1013,SELECT,0.5,1,SELECT Score
1,1013,FROM,0.5,1,FROM Enrollments
5,1013,SELECT,0.5,1,SELECT c.CRN
1,1013,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
2,1013,WHERE,0.5,1,WHERE Department = 'STAT'
5,1013,SELECT,0.5,1,SELECT Score
1,1013,FROM,0.5,1,FROM Enrollments
5,1013,SELECT,0.5,1,SELECT Score
1,1013,FROM,0.5,1,FROM Enrollments
5,1014,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1014,FROM,0.5,1,FROM StudentsNATURAL JOIN Enrollments e
6,1014,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_3>OR Score <= ALL<subquery_4>"
2,1014,WHERE,0.5,1,"WHERE NOTScore >= ALL<subquery_0>
  OR Score <= ALL<subquery_1>
  AND e.CRN IN<subquery_2>
"
5,1014,SELECT,0.5,1,SELECT Score
1,1014,FROM,0.5,1,FROM Enrollments
5,1014,SELECT,0.5,1,SELECT Score
1,1014,FROM,0.5,1,FROM Enrollments
5,1014,SELECT,0.5,1,SELECT c.CRN
1,1014,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
2,1014,WHERE,0.5,1,WHERE Department = 'STAT'
5,1014,SELECT,0.5,1,SELECT Score
1,1014,FROM,0.5,1,FROM Enrollments
5,1014,SELECT,0.5,1,SELECT Score
1,1014,FROM,0.5,1,FROM Enrollments
5,1015,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1015,FROM,0.5,1,FROM StudentsNATURAL JOIN Enrollments e
6,1015,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_3>OR Score <= ALL<subquery_4>"
2,1015,WHERE,0.5,1,"WHERE NOTScore >= ALL<subquery_0>
  OR Score <= ALL<subquery_1>
  AND e.CRN IN<subquery_2>
"
5,1015,SELECT,0.5,1,SELECT Score
1,1015,FROM,0.5,1,FROM Enrollments
5,1015,SELECT,0.5,1,SELECT Score
1,1015,FROM,0.5,1,FROM Enrollments
5,1015,SELECT,0.5,1,SELECT c.CRN
1,1015,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
2,1015,WHERE,0.5,1,WHERE Department = 'STAT'
5,1015,SELECT,0.5,1,SELECT Score
1,1015,FROM,0.5,1,FROM Enrollments
5,1015,SELECT,0.5,1,SELECT Score
1,1015,FROM,0.5,1,FROM Enrollments
5,1016,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1016,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c
6,1016,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_0>OR Score <= ALL<subquery_1>"
2,1016,WHERE,0.5,1,"WHERE c.Department = ""STAT""
"
5,1016,SELECT,0.5,1,SELECT Score
1,1016,FROM,0.5,1,FROM Enrollments
5,1016,SELECT,0.5,1,SELECT Score
1,1016,FROM,0.5,1,FROM Enrollments
5,1017,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1017,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c
6,1017,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_0>OR Score <= ALL<subquery_1>"
2,1017,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,1017,SELECT,0.5,1,SELECT Score
1,1017,FROM,0.5,1,FROM Enrollments
5,1017,SELECT,0.5,1,SELECT Score
1,1017,FROM,0.5,1,FROM Enrollments
5,1018,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1018,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
6,1018,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_0>OR Score <= ALL<subquery_1>"
2,1018,WHERE,0.5,1,"WHERE c.Department = 'STAT'
"
5,1018,SELECT,0.5,1,SELECT Score
1,1018,FROM,0.5,1,FROM Enrollments
5,1018,SELECT,0.5,1,SELECT Score
1,1018,FROM,0.5,1,FROM Enrollments
5,1019,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1019,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
6,1019,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_2>OR Score <= ALL<subquery_3>"
2,1019,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND e.NetId IN<subquery_1>
"
5,1019,SELECT,0.5,1,SELECT Score
1,1019,FROM,0.5,1,FROM Students sLEFT OUTER JOIN Enrollments e ON s.NetId=e.NetId
2,1019,WHERE,0.5,1,WHERE Score >= ALL<subquery_0>
5,1019,SELECT,0.5,1,SELECT Score
1,1019,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
2,1019,WHERE,0.5,1,WHERE e.CRN = c.CRN
5,1019,SELECT,0.5,1,SELECT Score
1,1019,FROM,0.5,1,FROM Enrollments
5,1019,SELECT,0.5,1,SELECT Score
1,1019,FROM,0.5,1,FROM Enrollments
5,1020,SELECT,0.5,1,"SELECT e.NetId,
       t1.*"
1,1020,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c.CRN t1
6,1020,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
2,1020,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND t1.CRN = <subquery_0>
"
5,1020,SELECT,0.5,1,SELECT MAX(t2.CRN)
1,1020,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c.CRN t2
2,1020,WHERE,0.5,1,WHERE t2.CRN = t1.CRN
5,1020,SELECT,0.5,1,SELECT Score
1,1020,FROM,0.5,1,FROM Enrollments
5,1020,SELECT,0.5,1,SELECT Score
1,1020,FROM,0.5,1,FROM Enrollments
5,1021,SELECT,0.5,1,"SELECT e.NetId,
       Score *"
1,1021,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
6,1021,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC"
2,1021,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score IN<subquery_0>
 TABLEWHERE date in
  SELECT maxdate
  FROM TABLE #Department = 'STAT' #(Score >=ALL<subquery_1>
  OR Score <= ALL<subquery_2>"
5,1021,SELECT,0.5,1,SELECT MAX(Score)
1,1021,FROM,0.5,1,FROM Enrollments
5,1021,SELECT,0.5,1,SELECT Score
1,1021,FROM,0.5,1,FROM Enrollments
5,1021,SELECT,0.5,1,SELECT Score
1,1021,FROM,0.5,1,FROM Enrollments
5,1022,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1022,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
6,1022,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2>"
2,1022,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score IN<subquery_0>
"
5,1022,SELECT,0.5,1,SELECT MAX(Score)
1,1022,FROM,0.5,1,FROM Enrollments
5,1022,SELECT,0.5,1,SELECT Score
1,1022,FROM,0.5,1,FROM Enrollments
5,1022,SELECT,0.5,1,SELECT Score
1,1022,FROM,0.5,1,FROM Enrollments
5,1023,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1023,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
6,1023,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_2>OR Score <= ALL<subquery_3>"
2,1023,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND e.NetId IN<subquery_1>
"
5,1023,SELECT,0.5,1,SELECT s.NetId
1,1023,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Students s
2,1023,WHERE,0.5,1,WHERE Score >= ALL<subquery_0>
5,1023,SELECT,0.5,1,SELECT Score
1,1023,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
2,1023,WHERE,0.5,1,WHERE e.CRN=c.CRN
5,1023,SELECT,0.5,1,SELECT Score
1,1023,FROM,0.5,1,FROM Enrollments
5,1023,SELECT,0.5,1,SELECT Score
1,1023,FROM,0.5,1,FROM Enrollments
5,1024,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1024,FROM,0.5,1,FROM Enrollments e
6,1024,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1024,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND e.NetId IN<subquery_0>
"
5,1024,SELECT,0.5,1,SELECT s.NetId
1,1024,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Students s
5,1024,SELECT,0.5,1,SELECT Score
1,1024,FROM,0.5,1,FROM Enrollments
5,1024,SELECT,0.5,1,SELECT Score
1,1024,FROM,0.5,1,FROM Enrollments
5,1025,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1025,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1025,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1025,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND e.NetId IN<subquery_0>
"
5,1025,SELECT,0.5,1,SELECT s.NetId
1,1025,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Students s
5,1025,SELECT,0.5,1,SELECT Score
1,1025,FROM,0.5,1,FROM Enrollments
5,1025,SELECT,0.5,1,SELECT Score
1,1025,FROM,0.5,1,FROM Enrollments
5,1026,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1026,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1026,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1026,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score IN<subquery_0>
"
5,1026,SELECT,0.5,1,SELECT MAX(Score)
1,1026,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
2,1026,WHERE,0.5,1,WHERE e.CRN=c.CRN
5,1026,SELECT,0.5,1,SELECT Score
1,1026,FROM,0.5,1,FROM Enrollments
5,1026,SELECT,0.5,1,SELECT Score
1,1026,FROM,0.5,1,FROM Enrollments
5,1027,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1027,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1027,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1027,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND e.CRN IN<subquery_0>
"
5,1027,SELECT,0.5,1,SELECT MAX(Score)
1,1027,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
2,1027,WHERE,0.5,1,WHERE e.CRN=c.CRN
5,1027,SELECT,0.5,1,SELECT Score
1,1027,FROM,0.5,1,FROM Enrollments
5,1027,SELECT,0.5,1,SELECT Score
1,1027,FROM,0.5,1,FROM Enrollments
5,1028,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1028,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1028,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1028,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND e.CRN IN<subquery_0>
"
5,1028,SELECT,0.5,1,SELECT MAX(Score)
1,1028,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
5,1028,SELECT,0.5,1,SELECT Score
1,1028,FROM,0.5,1,FROM Enrollments
5,1028,SELECT,0.5,1,SELECT Score
1,1028,FROM,0.5,1,FROM Enrollments
5,1029,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1029,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1029,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1029,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score IN<subquery_0>
"
5,1029,SELECT,0.5,1,SELECT MAX(Score)
1,1029,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
5,1029,SELECT,0.5,1,SELECT Score
1,1029,FROM,0.5,1,FROM Enrollments
5,1029,SELECT,0.5,1,SELECT Score
1,1029,FROM,0.5,1,FROM Enrollments
5,1030,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1030,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1030,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1030,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score IN<subquery_0>
"
5,1030,SELECT,0.5,1,SELECT MAX(Score)
1,1030,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN
3,1030,GROUP BY,0.5,1,GROUP BY CRN
5,1030,SELECT,0.5,1,SELECT Score
1,1030,FROM,0.5,1,FROM Enrollments
5,1030,SELECT,0.5,1,SELECT Score
1,1030,FROM,0.5,1,FROM Enrollments
5,1031,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1031,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1031,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1031,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score IN<subquery_0>
"
5,1031,SELECT,0.5,1,SELECT MAX(Score)
1,1031,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c.CRN
3,1031,GROUP BY,0.5,1,GROUP BY CRN
5,1031,SELECT,0.5,1,SELECT Score
1,1031,FROM,0.5,1,FROM Enrollments
5,1031,SELECT,0.5,1,SELECT Score
1,1031,FROM,0.5,1,FROM Enrollments
5,1032,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1032,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1032,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_1>OR Score <= ALL<subquery_2> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1032,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score IN<subquery_0>
"
5,1032,SELECT,0.5,1,SELECT MAX(Score)
1,1032,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c.CRN
3,1032,GROUP BY,0.5,1,GROUP BY c.CRN
5,1032,SELECT,0.5,1,SELECT Score
1,1032,FROM,0.5,1,FROM Enrollments
5,1032,SELECT,0.5,1,SELECT Score
1,1032,FROM,0.5,1,FROM Enrollments
5,1033,SELECT,0.5,1,"SELECT e.NetId,
       Score"
1,1033,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1033,ORDER BY,0.5,1,"ORDER BY NetId,
         Score DESC #Department = 'STAT' #(Score >=ALL<subquery_2>OR Score <= ALL<subquery_3> #Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c. CRN"
2,1033,WHERE,0.5,1,"WHERE c.Department = 'STAT'
  AND Score IN<subquery_0>
  OR Score IN<subquery_1>
"
5,1033,SELECT,0.5,1,SELECT MAX(Score)
1,1033,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c.CRN
3,1033,GROUP BY,0.5,1,GROUP BY c.CRN
5,1033,SELECT,0.5,1,SELECT MINScore
1,1033,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c.CRN
3,1033,GROUP BY,0.5,1,GROUP BY c.CRN
5,1033,SELECT,0.5,1,SELECT Score
1,1033,FROM,0.5,1,FROM Enrollments
5,1033,SELECT,0.5,1,SELECT Score
1,1033,FROM,0.5,1,FROM Enrollments
5,1034,SELECT,0.5,1,"SELECT Department,
       FLOORAVG(Score)"
1,1034,FROM,0.5,1,FROM EnrollmentsNATURAL JOIN Courses
3,1034,GROUP BY,0.5,1,"GROUP BY DepartmentORDER BYminAvgScore,
      Department"
5,1035,SELECT,0.5,1,"SELECT Department,
       AVG(Score)"
1,1035,FROM,0.5,1,FROM EnrollmentsNATURAL JOIN Courses
2,1035,WHERE,0.5,1,WHERE DECLARE minAvgScore INT;
5,1036,SELECT,0.5,1,"SELECT Department,
       Score"
1,1036,FROM,0.5,1,FROM EnrollmentsNATURAL JOIN Courses
2,1036,WHERE,0.5,1,WHERE DECLARE minAvgScore INT;
5,1037,SELECT,0.5,1,"SELECT Department,
       Score AS minAvgScore"
1,1037,FROM,0.5,1,FROM EnrollmentsNATURAL JOIN Courses
3,1037,GROUP BY,0.5,1,GROUP BY Department
6,1037,ORDER BY,0.5,1,"ORDER BY minAvgScore,
         Department"
2,1037,WHERE,0.5,1,"WHERE Score IN <subquery_0>
"
5,1037,SELECT,0.5,1,SELECT FLOORAVG(Score)
1,1037,FROM,0.5,1,FROM Enrollments eLEFT OUTER JOIN Courses c ON e.CRN = c.CRN
3,1037,GROUP BY,0.5,1,GROUP BY Department
5,1038,SELECT,0.5,1,"SELECT Department,
       Score AS minAvgScore"
